grid.id,decade,trials,battles,ln.trials,ln1p.trials,battles.tp1,battles.tp2,battles.tp3
34.0,1640.0,0.0,0.0,NA,0.0,1.0,0.0,0.0
34.0,1650.0,0.0,1.0,NA,0.0,0.0,0.0,0.0
34.0,1660.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1670.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1680.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1690.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1700.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1710.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1720.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1730.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1740.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1750.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1760.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1770.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1780.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1790.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1800.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1810.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1820.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
34.0,1830.0,0.0,0.0,NA,0.0,0.0,0.0,NA
34.0,1840.0,0.0,0.0,NA,0.0,0.0,NA,NA
34.0,1850.0,0.0,0.0,NA,0.0,NA,NA,NA
35.0,1300.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1310.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1320.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1330.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1340.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1350.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1360.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1370.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1380.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1390.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1400.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1410.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1420.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1430.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1440.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1450.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1460.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1470.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1480.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1490.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1500.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1510.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1520.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1530.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1540.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1550.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1560.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1570.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1580.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1590.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1600.0,2.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
35.0,1610.0,6.0,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0
35.0,1620.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1630.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1640.0,2.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
35.0,1650.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1660.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1670.0,4.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0
35.0,1680.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1690.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1700.0,4.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0
35.0,1710.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1720.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
35.0,1730.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1740.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1750.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1760.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1770.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1780.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1790.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1800.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1810.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1820.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
35.0,1830.0,0.0,0.0,NA,0.0,0.0,0.0,NA
35.0,1840.0,0.0,0.0,NA,0.0,0.0,NA,NA
35.0,1850.0,0.0,0.0,NA,0.0,NA,NA,NA
36.0,1300.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1310.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1320.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1330.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1340.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1350.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1360.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1370.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1380.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1390.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1400.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1410.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1420.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1430.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1440.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1450.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1460.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1470.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1480.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1490.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1500.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1510.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1520.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1530.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1540.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1550.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1560.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1570.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1580.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1590.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1600.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1610.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1620.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1630.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1640.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1650.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1660.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1670.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1680.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1690.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1700.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1710.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1720.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1730.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1740.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1750.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1760.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1770.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1780.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1790.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1800.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1810.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1820.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
36.0,1830.0,0.0,0.0,NA,0.0,0.0,0.0,NA
36.0,1840.0,0.0,0.0,NA,0.0,0.0,NA,NA
36.0,1850.0,0.0,0.0,NA,0.0,NA,NA,NA
37.0,1300.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1310.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1320.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1330.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1340.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1350.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1360.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1370.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1380.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1390.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1400.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1410.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1420.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1430.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1440.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1450.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1460.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1470.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1480.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1490.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1500.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1510.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1520.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1530.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1540.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1550.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1560.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1570.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1580.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1590.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1600.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1610.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1620.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1630.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1640.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1650.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1660.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1670.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
37.0,1680.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1690.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1700.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1710.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1720.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
37.0,1730.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1740.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1750.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1760.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1770.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1780.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1790.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1800.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1810.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1820.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
37.0,1830.0,0.0,0.0,NA,0.0,0.0,0.0,NA
37.0,1840.0,0.0,0.0,NA,0.0,0.0,NA,NA
37.0,1850.0,0.0,0.0,NA,0.0,NA,NA,NA
38.0,1300.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1310.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1320.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1330.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1340.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1350.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1360.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1370.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1380.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1390.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1400.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1410.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1420.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1430.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1440.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1450.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1460.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1470.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1480.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1490.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1500.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1510.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1520.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1530.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1540.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1550.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1560.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1570.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1580.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1590.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1600.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1610.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1620.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1630.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1640.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
38.0,1650.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1660.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
38.0,1670.0,3.0,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0
38.0,1680.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1690.0,2.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
38.0,1700.0,3.0,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0
38.0,1710.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1720.0,3.0,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0
38.0,1730.0,4.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0
38.0,1740.0,6.0,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0
38.0,1750.0,2.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
38.0,1760.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1770.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1780.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1790.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1800.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1810.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1820.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
38.0,1830.0,0.0,0.0,NA,0.0,0.0,0.0,NA
38.0,1840.0,0.0,0.0,NA,0.0,0.0,NA,NA
38.0,1850.0,0.0,0.0,NA,0.0,NA,NA,NA
39.0,1300.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1310.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1320.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1330.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1340.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1350.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1360.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1370.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1380.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1390.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1400.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1410.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1420.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1430.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1440.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1450.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1460.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1470.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1480.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1490.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1500.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1510.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1520.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1530.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1540.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1550.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1560.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1570.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1580.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1590.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1600.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1610.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1620.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1630.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1640.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
39.0,1650.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1660.0,2.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
39.0,1670.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1680.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1690.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1700.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1710.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1720.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1730.0,3.0,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0
39.0,1740.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
39.0,1750.0,2.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
39.0,1760.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1770.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1780.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1790.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1800.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1810.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1820.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
39.0,1830.0,0.0,0.0,NA,0.0,0.0,0.0,NA
39.0,1840.0,0.0,0.0,NA,0.0,0.0,NA,NA
39.0,1850.0,0.0,0.0,NA,0.0,NA,NA,NA
40.0,1300.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1310.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1320.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1330.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1340.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1350.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1360.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1370.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1380.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1390.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1400.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1410.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1420.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1430.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1440.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1450.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1460.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1470.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1480.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1490.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1500.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1510.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1520.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1530.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1540.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1550.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1560.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1570.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1580.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1590.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1600.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1610.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1620.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1630.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1640.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1650.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1660.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1670.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1680.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1690.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1700.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1710.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1720.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1730.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1740.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1750.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1760.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1770.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1780.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1790.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1800.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1810.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1820.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
40.0,1830.0,0.0,0.0,NA,0.0,0.0,0.0,NA
40.0,1840.0,0.0,0.0,NA,0.0,0.0,NA,NA
40.0,1850.0,0.0,0.0,NA,0.0,NA,NA,NA
41.0,1300.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1310.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1320.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1330.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1340.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1350.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1360.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1370.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1380.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1390.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1400.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1410.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1420.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1430.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1440.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1450.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1460.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1470.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1480.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1490.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1500.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1510.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1520.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1530.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
41.0,1540.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
